Neighborhood,Neighborhood_Latitude,Neighborhood_Longitude,Venue,Venue_Latitude,Venue_Longitude,Venue Category,Rating,geometry,index_right,LAT,LON,Vict Sex,Age Category,Crimes_Commited
Sonoratown,34.0539254,-118.3553033,Institute For Advanced Urology,34.0579439,-118.3601405,health,1.0,POINT (-118.3553033 34.0539254),87934,34.0541,-118.3553,M,35-60,1
Sonoratown,34.0539254,-118.3553033,Boot Camp H2O,34.0569563,-118.3589328,school,4.3,POINT (-118.3553033 34.0539254),87934,34.0541,-118.3553,M,35-60,1
Sonoratown,34.0539254,-118.3553033,Institute For Advanced Urology,34.0579439,-118.3601405,health,1.0,POINT (-118.3553033 34.0539254),87933,34.0541,-118.3553,M,18-35,3
Sonoratown,34.0539254,-118.3553033,Boot Camp H2O,34.0569563,-118.3589328,school,4.3,POINT (-118.3553033 34.0539254),87933,34.0541,-118.3553,M,18-35,3
Sonoratown,34.0539254,-118.3553033,Institute For Advanced Urology,34.0579439,-118.3601405,health,1.0,POINT (-118.3553033 34.0539254),87932,34.0541,-118.3553,F,35-60,2
Sonoratown,34.0539254,-118.3553033,Boot Camp H2O,34.0569563,-118.3589328,school,4.3,POINT (-118.3553033 34.0539254),87932,34.0541,-118.3553,F,35-60,2
Sonoratown,34.0539254,-118.3553033,Institute For Advanced Urology,34.0579439,-118.3601405,health,1.0,POINT (-118.3553033 34.0539254),87931,34.0541,-118.3553,F,18-35,1
Sonoratown,34.0539254,-118.3553033,Boot Camp H2O,34.0569563,-118.3589328,school,4.3,POINT (-118.3553033 34.0539254),87931,34.0541,-118.3553,F,18-35,1
South Carthay,34.05612139999999,-118.3734109,Vons,34.0505153,-118.3662553,grocery_or_supermarket,4.2,POINT (-118.3734109 34.05612139999999),88806,34.055,-118.3733,M,18-35,3
South Carthay,34.05612139999999,-118.3734109,Versailles Cuban Restaurant,34.0526285,-118.376371,restaurant,4.4,POINT (-118.3734109 34.05612139999999),88806,34.055,-118.3733,M,18-35,3
South Carthay,34.05612139999999,-118.3734109,Vons,34.0505153,-118.3662553,grocery_or_supermarket,4.2,POINT (-118.3734109 34.05612139999999),88805,34.055,-118.3733,F,60+,3
South Carthay,34.05612139999999,-118.3734109,Versailles Cuban Restaurant,34.0526285,-118.376371,restaurant,4.4,POINT (-118.3734109 34.05612139999999),88805,34.055,-118.3733,F,60+,3
South Carthay,34.05612139999999,-118.3734109,Vons,34.0505153,-118.3662553,grocery_or_supermarket,4.2,POINT (-118.3734109 34.05612139999999),88804,34.055,-118.3733,F,35-60,3
South Carthay,34.05612139999999,-118.3734109,Versailles Cuban Restaurant,34.0526285,-118.376371,restaurant,4.4,POINT (-118.3734109 34.05612139999999),88804,34.055,-118.3733,F,35-60,3
South Carthay,34.05612139999999,-118.3734109,Vons,34.0505153,-118.3662553,grocery_or_supermarket,4.2,POINT (-118.3734109 34.05612139999999),88807,34.055,-118.3733,M,35-60,7
South Carthay,34.05612139999999,-118.3734109,Versailles Cuban Restaurant,34.0526285,-118.376371,restaurant,4.4,POINT (-118.3734109 34.05612139999999),88807,34.055,-118.3733,M,35-60,7
South Park,34.0429618,-118.2641336,E-Central Downtown Los Angeles Hotel,34.0443197,-118.2641283,bar,4.1,POINT (-118.2641336 34.0429618),74850,34.043,-118.2641,M,<18,1
South Park,34.0429618,-118.2641336,Gill's Cuisine of India,34.0447555,-118.2585503,restaurant,3.9,POINT (-118.2641336 34.0429618),74850,34.043,-118.2641,M,<18,1
South Park,34.0429618,-118.2641336,Ralphs Fresh Fare,34.045818,-118.260585,grocery_or_supermarket,4.2,POINT (-118.2641336 34.0429618),74850,34.043,-118.2641,M,<18,1
South Park,34.0429618,-118.2641336,E-Central Downtown Los Angeles Hotel,34.0443197,-118.2641283,bar,4.1,POINT (-118.2641336 34.0429618),74846,34.043,-118.2641,F,35-60,6
South Park,34.0429618,-118.2641336,Gill's Cuisine of India,34.0447555,-118.2585503,restaurant,3.9,POINT (-118.2641336 34.0429618),74846,34.043,-118.2641,F,35-60,6
South Park,34.0429618,-118.2641336,Ralphs Fresh Fare,34.045818,-118.260585,grocery_or_supermarket,4.2,POINT (-118.2641336 34.0429618),74846,34.043,-118.2641,F,35-60,6
South Park,34.0429618,-118.2641336,E-Central Downtown Los Angeles Hotel,34.0443197,-118.2641283,bar,4.1,POINT (-118.2641336 34.0429618),74849,34.043,-118.2641,M,60+,1
South Park,34.0429618,-118.2641336,Gill's Cuisine of India,34.0447555,-118.2585503,restaurant,3.9,POINT (-118.2641336 34.0429618),74849,34.043,-118.2641,M,60+,1
South Park,34.0429618,-118.2641336,Ralphs Fresh Fare,34.045818,-118.260585,grocery_or_supermarket,4.2,POINT (-118.2641336 34.0429618),74849,34.043,-118.2641,M,60+,1
South Park,34.0429618,-118.2641336,E-Central Downtown Los Angeles Hotel,34.0443197,-118.2641283,bar,4.1,POINT (-118.2641336 34.0429618),74848,34.043,-118.2641,M,35-60,6
South Park,34.0429618,-118.2641336,Gill's Cuisine of India,34.0447555,-118.2585503,restaurant,3.9,POINT (-118.2641336 34.0429618),74848,34.043,-118.2641,M,35-60,6
South Park,34.0429618,-118.2641336,Ralphs Fresh Fare,34.045818,-118.260585,grocery_or_supermarket,4.2,POINT (-118.2641336 34.0429618),74848,34.043,-118.2641,M,35-60,6
South Park,34.0429618,-118.2641336,E-Central Downtown Los Angeles Hotel,34.0443197,-118.2641283,bar,4.1,POINT (-118.2641336 34.0429618),74845,34.043,-118.2641,F,18-35,5
South Park,34.0429618,-118.2641336,Gill's Cuisine of India,34.0447555,-118.2585503,restaurant,3.9,POINT (-118.2641336 34.0429618),74845,34.043,-118.2641,F,18-35,5
South Park,34.0429618,-118.2641336,Ralphs Fresh Fare,34.045818,-118.260585,grocery_or_supermarket,4.2,POINT (-118.2641336 34.0429618),74845,34.043,-118.2641,F,18-35,5
South Park,34.0429618,-118.2641336,E-Central Downtown Los Angeles Hotel,34.0443197,-118.2641283,bar,4.1,POINT (-118.2641336 34.0429618),74847,34.043,-118.2641,M,18-35,10
South Park,34.0429618,-118.2641336,Gill's Cuisine of India,34.0447555,-118.2585503,restaurant,3.9,POINT (-118.2641336 34.0429618),74847,34.043,-118.2641,M,18-35,10
South Park,34.0429618,-118.2641336,Ralphs Fresh Fare,34.045818,-118.260585,grocery_or_supermarket,4.2,POINT (-118.2641336 34.0429618),74847,34.043,-118.2641,M,18-35,10
South Robertson,34.0686773,-118.3837548,The Stinking Rose,34.0667417,-118.3766291,restaurant,4.5,POINT (-118.3837548 34.0686773),100748,34.0703,-118.3827,M,35-60,1
South Robertson,34.0686773,-118.3837548,Lawry's The Prime Rib,34.067699,-118.3760752,bar,4.6,POINT (-118.3837548 34.0686773),100748,34.0703,-118.3827,M,35-60,1
South Robertson,34.0686773,-118.3837548,Fogo de Chão Brazilian Steakhouse,34.0686408,-118.3766042,restaurant,4.5,POINT (-118.3837548 34.0686773),100748,34.0703,-118.3827,M,35-60,1
South Robertson,34.0686773,-118.3837548,Cedars Sinai Medical Group,34.0739469,-118.3804951,health,4.0,POINT (-118.3837548 34.0686773),100748,34.0703,-118.3827,M,35-60,1
South Robertson,34.0686773,-118.3837548,Cedars-Sinai Samuel Oschin Comprehensive Cancer Institute,34.0746919,-118.3789723,health,4.3,POINT (-118.3837548 34.0686773),100748,34.0703,-118.3827,M,35-60,1
Spaulding Square,34.0962445,-118.3589878,The Griddle Cafe,34.0977412,-118.3622541,restaurant,4.4,POINT (-118.3589878 34.0962445),114595,34.0962,-118.3593,F,35-60,1
Spaulding Square,34.0962445,-118.3589878,Laurel Hardware,34.0906372,-118.3644418,restaurant,4.5,POINT (-118.3589878 34.0962445),114595,34.0962,-118.3593,F,35-60,1
Spaulding Square,34.0962445,-118.3589878,Surly Goat,34.09111149999999,-118.3626265,bar,4.4,POINT (-118.3589878 34.0962445),114595,34.0962,-118.3593,F,35-60,1
Spaulding Square,34.0962445,-118.3589878,El Compadre,34.0977881,-118.3522356,restaurant,4.3,POINT (-118.3589878 34.0962445),114595,34.0962,-118.3593,F,35-60,1
Spaulding Square,34.0962445,-118.3589878,Whole Foods Market,34.0915208,-118.3607656,grocery_or_supermarket,4.2,POINT (-118.3589878 34.0962445),114595,34.0962,-118.3593,F,35-60,1
Spaulding Square,34.0962445,-118.3589878,Bar Lubitsch,34.0906465,-118.3568709,bar,4.4,POINT (-118.3589878 34.0962445),114595,34.0962,-118.3593,F,35-60,1
Spaulding Square,34.0962445,-118.3589878,The Griddle Cafe,34.0977412,-118.3622541,restaurant,4.4,POINT (-118.3589878 34.0962445),114596,34.0962,-118.3593,M,35-60,1
Spaulding Square,34.0962445,-118.3589878,Laurel Hardware,34.0906372,-118.3644418,restaurant,4.5,POINT (-118.3589878 34.0962445),114596,34.0962,-118.3593,M,35-60,1
Spaulding Square,34.0962445,-118.3589878,Surly Goat,34.09111149999999,-118.3626265,bar,4.4,POINT (-118.3589878 34.0962445),114596,34.0962,-118.3593,M,35-60,1
Spaulding Square,34.0962445,-118.3589878,El Compadre,34.0977881,-118.3522356,restaurant,4.3,POINT (-118.3589878 34.0962445),114596,34.0962,-118.3593,M,35-60,1
Spaulding Square,34.0962445,-118.3589878,Whole Foods Market,34.0915208,-118.3607656,grocery_or_supermarket,4.2,POINT (-118.3589878 34.0962445),114596,34.0962,-118.3593,M,35-60,1
Spaulding Square,34.0962445,-118.3589878,Bar Lubitsch,34.0906465,-118.3568709,bar,4.4,POINT (-118.3589878 34.0962445),114596,34.0962,-118.3593,M,35-60,1
Studio City,34.1395597,-118.3870991,Laurel Tavern,34.1429983,-118.3921077,bar,4.4,POINT (-118.3870991 34.1395597),128178,34.1392,-118.387,F,18-35,2
Studio City,34.1395597,-118.3870991,Sushi Katsu-Ya Studio City,34.1408027,-118.3874229,restaurant,4.6,POINT (-118.3870991 34.1395597),128178,34.1392,-118.387,F,18-35,2
Studio City,34.1395597,-118.3870991,Trader Joe's,34.1429443,-118.393033,grocery_or_supermarket,4.6,POINT (-118.3870991 34.1395597),128178,34.1392,-118.387,F,18-35,2
Studio City,34.1395597,-118.3870991,Asanebo,34.1435667,-118.3918694,restaurant,4.6,POINT (-118.3870991 34.1395597),128178,34.1392,-118.387,F,18-35,2
Studio City,34.1395597,-118.3870991,LALA'S Studio City,34.14340009999999,-118.3917144,restaurant,4.4,POINT (-118.3870991 34.1395597),128178,34.1392,-118.387,F,18-35,2
Studio City,34.1395597,-118.3870991,KIWAMI by KATSU-YA,34.1428528,-118.3916083,restaurant,4.6,POINT (-118.3870991 34.1395597),128178,34.1392,-118.387,F,18-35,2
Studio City,34.1395597,-118.3870991,Jinky's Studio Cafe,34.14147150000001,-118.3874427,bar,4.1,POINT (-118.3870991 34.1395597),128178,34.1392,-118.387,F,18-35,2
Studio City,34.1395597,-118.3870991,Laurel Tavern,34.1429983,-118.3921077,bar,4.4,POINT (-118.3870991 34.1395597),128180,34.1392,-118.387,M,60+,1
Studio City,34.1395597,-118.3870991,Sushi Katsu-Ya Studio City,34.1408027,-118.3874229,restaurant,4.6,POINT (-118.3870991 34.1395597),128180,34.1392,-118.387,M,60+,1
Studio City,34.1395597,-118.3870991,Trader Joe's,34.1429443,-118.393033,grocery_or_supermarket,4.6,POINT (-118.3870991 34.1395597),128180,34.1392,-118.387,M,60+,1
Studio City,34.1395597,-118.3870991,Asanebo,34.1435667,-118.3918694,restaurant,4.6,POINT (-118.3870991 34.1395597),128180,34.1392,-118.387,M,60+,1
Studio City,34.1395597,-118.3870991,LALA'S Studio City,34.14340009999999,-118.3917144,restaurant,4.4,POINT (-118.3870991 34.1395597),128180,34.1392,-118.387,M,60+,1
Studio City,34.1395597,-118.3870991,KIWAMI by KATSU-YA,34.1428528,-118.3916083,restaurant,4.6,POINT (-118.3870991 34.1395597),128180,34.1392,-118.387,M,60+,1
Studio City,34.1395597,-118.3870991,Jinky's Studio Cafe,34.14147150000001,-118.3874427,bar,4.1,POINT (-118.3870991 34.1395597),128180,34.1392,-118.387,M,60+,1
Studio City,34.1395597,-118.3870991,Laurel Tavern,34.1429983,-118.3921077,bar,4.4,POINT (-118.3870991 34.1395597),128179,34.1392,-118.387,M,35-60,1
Studio City,34.1395597,-118.3870991,Sushi Katsu-Ya Studio City,34.1408027,-118.3874229,restaurant,4.6,POINT (-118.3870991 34.1395597),128179,34.1392,-118.387,M,35-60,1
Studio City,34.1395597,-118.3870991,Trader Joe's,34.1429443,-118.393033,grocery_or_supermarket,4.6,POINT (-118.3870991 34.1395597),128179,34.1392,-118.387,M,35-60,1
Studio City,34.1395597,-118.3870991,Asanebo,34.1435667,-118.3918694,restaurant,4.6,POINT (-118.3870991 34.1395597),128179,34.1392,-118.387,M,35-60,1
Studio City,34.1395597,-118.3870991,LALA'S Studio City,34.14340009999999,-118.3917144,restaurant,4.4,POINT (-118.3870991 34.1395597),128179,34.1392,-118.387,M,35-60,1
Studio City,34.1395597,-118.3870991,KIWAMI by KATSU-YA,34.1428528,-118.3916083,restaurant,4.6,POINT (-118.3870991 34.1395597),128179,34.1392,-118.387,M,35-60,1
Studio City,34.1395597,-118.3870991,Jinky's Studio Cafe,34.14147150000001,-118.3874427,bar,4.1,POINT (-118.3870991 34.1395597),128179,34.1392,-118.387,M,35-60,1
Sunland,34.2596475,-118.3082747,Vons,34.259236,-118.3012683,grocery_or_supermarket,4.2,POINT (-118.3082747 34.2596475),179780,34.2597,-118.3079,F,<18,1
Tujunga,34.2596475,-118.3082747,Vons,34.259236,-118.3012683,grocery_or_supermarket,4.2,POINT (-118.3082747 34.2596475),179780,34.2597,-118.3079,F,<18,1
Sunland,34.2596475,-118.3082747,Vons,34.259236,-118.3012683,grocery_or_supermarket,4.2,POINT (-118.3082747 34.2596475),179781,34.2597,-118.3079,M,35-60,2
Tujunga,34.2596475,-118.3082747,Vons,34.259236,-118.3012683,grocery_or_supermarket,4.2,POINT (-118.3082747 34.2596475),179781,34.2597,-118.3079,M,35-60,2
Sunland,34.2596475,-118.3082747,Vons,34.259236,-118.3012683,grocery_or_supermarket,4.2,POINT (-118.3082747 34.2596475),179779,34.2597,-118.3079,F,18-35,4
Tujunga,34.2596475,-118.3082747,Vons,34.259236,-118.3012683,grocery_or_supermarket,4.2,POINT (-118.3082747 34.2596475),179779,34.2597,-118.3079,F,18-35,4
Sunland,34.2596475,-118.3082747,Vons,34.259236,-118.3012683,grocery_or_supermarket,4.2,POINT (-118.3082747 34.2596475),179782,34.2597,-118.3079,M,60+,1
Tujunga,34.2596475,-118.3082747,Vons,34.259236,-118.3012683,grocery_or_supermarket,4.2,POINT (-118.3082747 34.2596475),179782,34.2597,-118.3079,M,60+,1
Sunset Junction,34.09217090000001,-118.2803999,Cafe Stella,34.0921389,-118.2804206,bar,4.4,POINT (-118.2803999 34.09217090000001),112738,34.0924,-118.2804,M,18-35,1
Sunset Junction,34.09217090000001,-118.2803999,El Cid,34.0938159,-118.2824251,restaurant,4.2,POINT (-118.2803999 34.09217090000001),112738,34.0924,-118.2804,M,18-35,1
Sunset Junction,34.09217090000001,-118.2803999,Akbar,34.0956782,-118.2842667,bar,4.3,POINT (-118.2803999 34.09217090000001),112738,34.0924,-118.2804,M,18-35,1
Sunset Junction,34.09217090000001,-118.2803999,The Virgil,34.09108979999999,-118.2870892,bar,4.3,POINT (-118.2803999 34.09217090000001),112738,34.0924,-118.2804,M,18-35,1
Sunset Junction,34.09217090000001,-118.2803999,Thomas Starr King Middle School,34.096165,-118.2808022,school,4.3,POINT (-118.2803999 34.09217090000001),112738,34.0924,-118.2804,M,18-35,1
Sunset Junction,34.09217090000001,-118.2803999,Casita Del Campo,34.0973851,-118.2751654,restaurant,4.4,POINT (-118.2803999 34.09217090000001),112738,34.0924,-118.2804,M,18-35,1
Sunset Junction,34.09217090000001,-118.2803999,4100 Bar,34.0930087,-118.2815088,bar,4.4,POINT (-118.2803999 34.09217090000001),112738,34.0924,-118.2804,M,18-35,1
Sunset Junction,34.09217090000001,-118.2803999,Tiki-Ti,34.0974753,-118.2857823,bar,4.7,POINT (-118.2803999 34.09217090000001),112738,34.0924,-118.2804,M,18-35,1
Sunset Junction,34.09217090000001,-118.2803999,Vons,34.0970657,-118.287983,grocery_or_supermarket,4.2,POINT (-118.2803999 34.09217090000001),112738,34.0924,-118.2804,M,18-35,1
Sunset Junction,34.09217090000001,-118.2803999,The Kitchen,34.09571379999999,-118.284489,restaurant,4.5,POINT (-118.2803999 34.09217090000001),112738,34.0924,-118.2804,M,18-35,1
Sunset Junction,34.09217090000001,-118.2803999,Cafe Stella,34.0921389,-118.2804206,bar,4.4,POINT (-118.2803999 34.09217090000001),112737,34.0924,-118.2804,F,18-35,2
Sunset Junction,34.09217090000001,-118.2803999,El Cid,34.0938159,-118.2824251,restaurant,4.2,POINT (-118.2803999 34.09217090000001),112737,34.0924,-118.2804,F,18-35,2
Sunset Junction,34.09217090000001,-118.2803999,Akbar,34.0956782,-118.2842667,bar,4.3,POINT (-118.2803999 34.09217090000001),112737,34.0924,-118.2804,F,18-35,2
Sunset Junction,34.09217090000001,-118.2803999,The Virgil,34.09108979999999,-118.2870892,bar,4.3,POINT (-118.2803999 34.09217090000001),112737,34.0924,-118.2804,F,18-35,2
Sunset Junction,34.09217090000001,-118.2803999,Thomas Starr King Middle School,34.096165,-118.2808022,school,4.3,POINT (-118.2803999 34.09217090000001),112737,34.0924,-118.2804,F,18-35,2
Sunset Junction,34.09217090000001,-118.2803999,Casita Del Campo,34.0973851,-118.2751654,restaurant,4.4,POINT (-118.2803999 34.09217090000001),112737,34.0924,-118.2804,F,18-35,2
Sunset Junction,34.09217090000001,-118.2803999,4100 Bar,34.0930087,-118.2815088,bar,4.4,POINT (-118.2803999 34.09217090000001),112737,34.0924,-118.2804,F,18-35,2
Sunset Junction,34.09217090000001,-118.2803999,Tiki-Ti,34.0974753,-118.2857823,bar,4.7,POINT (-118.2803999 34.09217090000001),112737,34.0924,-118.2804,F,18-35,2
Sunset Junction,34.09217090000001,-118.2803999,Vons,34.0970657,-118.287983,grocery_or_supermarket,4.2,POINT (-118.2803999 34.09217090000001),112737,34.0924,-118.2804,F,18-35,2
Sunset Junction,34.09217090000001,-118.2803999,The Kitchen,34.09571379999999,-118.284489,restaurant,4.5,POINT (-118.2803999 34.09217090000001),112737,34.0924,-118.2804,F,18-35,2
Tarzana,34.1494848,-118.5506158,Greenberg Boris R,34.1495013,-118.5506521,health,5.0,POINT (-118.5506158 34.1494848),130755,34.1489,-118.5508,M,60+,1
Tarzana,34.1494848,-118.5506158,H.M.Logi,34.1492001,-118.5410309,school,,POINT (-118.5506158 34.1494848),130755,34.1489,-118.5508,M,60+,1
Tarzana,34.1494848,-118.5506158,Lerman Charles a PhD,34.1495013,-118.5506521,health,5.0,POINT (-118.5506158 34.1494848),130755,34.1489,-118.5508,M,60+,1
Tarzana,34.1494848,-118.5506158,Mulholland Park HOA,34.14106019999999,-118.5474692,park,4.7,POINT (-118.5506158 34.1494848),130755,34.1489,-118.5508,M,60+,1
Tarzana,34.1494848,-118.5506158,O'Sullivan Kate,34.1495013,-118.5506521,health,,POINT (-118.5506158 34.1494848),130755,34.1489,-118.5508,M,60+,1
Tarzana,34.1494848,-118.5506158,Greenberg Boris R,34.1495013,-118.5506521,health,5.0,POINT (-118.5506158 34.1494848),130751,34.1489,-118.5508,F,35-60,1
Tarzana,34.1494848,-118.5506158,H.M.Logi,34.1492001,-118.5410309,school,,POINT (-118.5506158 34.1494848),130751,34.1489,-118.5508,F,35-60,1
Tarzana,34.1494848,-118.5506158,Lerman Charles a PhD,34.1495013,-118.5506521,health,5.0,POINT (-118.5506158 34.1494848),130751,34.1489,-118.5508,F,35-60,1
Tarzana,34.1494848,-118.5506158,Mulholland Park HOA,34.14106019999999,-118.5474692,park,4.7,POINT (-118.5506158 34.1494848),130751,34.1489,-118.5508,F,35-60,1
Tarzana,34.1494848,-118.5506158,O'Sullivan Kate,34.1495013,-118.5506521,health,,POINT (-118.5506158 34.1494848),130751,34.1489,-118.5508,F,35-60,1
Tarzana,34.1494848,-118.5506158,Greenberg Boris R,34.1495013,-118.5506521,health,5.0,POINT (-118.5506158 34.1494848),130752,34.1489,-118.5508,F,60+,2
Tarzana,34.1494848,-118.5506158,H.M.Logi,34.1492001,-118.5410309,school,,POINT (-118.5506158 34.1494848),130752,34.1489,-118.5508,F,60+,2
Tarzana,34.1494848,-118.5506158,Lerman Charles a PhD,34.1495013,-118.5506521,health,5.0,POINT (-118.5506158 34.1494848),130752,34.1489,-118.5508,F,60+,2
Tarzana,34.1494848,-118.5506158,Mulholland Park HOA,34.14106019999999,-118.5474692,park,4.7,POINT (-118.5506158 34.1494848),130752,34.1489,-118.5508,F,60+,2
Tarzana,34.1494848,-118.5506158,O'Sullivan Kate,34.1495013,-118.5506521,health,,POINT (-118.5506158 34.1494848),130752,34.1489,-118.5508,F,60+,2
Tarzana,34.1494848,-118.5506158,Greenberg Boris R,34.1495013,-118.5506521,health,5.0,POINT (-118.5506158 34.1494848),130753,34.1489,-118.5508,M,18-35,1
Tarzana,34.1494848,-118.5506158,H.M.Logi,34.1492001,-118.5410309,school,,POINT (-118.5506158 34.1494848),130753,34.1489,-118.5508,M,18-35,1
Tarzana,34.1494848,-118.5506158,Lerman Charles a PhD,34.1495013,-118.5506521,health,5.0,POINT (-118.5506158 34.1494848),130753,34.1489,-118.5508,M,18-35,1
Tarzana,34.1494848,-118.5506158,Mulholland Park HOA,34.14106019999999,-118.5474692,park,4.7,POINT (-118.5506158 34.1494848),130753,34.1489,-118.5508,M,18-35,1
Tarzana,34.1494848,-118.5506158,O'Sullivan Kate,34.1495013,-118.5506521,health,,POINT (-118.5506158 34.1494848),130753,34.1489,-118.5508,M,18-35,1
Tarzana,34.1494848,-118.5506158,Greenberg Boris R,34.1495013,-118.5506521,health,5.0,POINT (-118.5506158 34.1494848),130754,34.1489,-118.5508,M,35-60,2
Tarzana,34.1494848,-118.5506158,H.M.Logi,34.1492001,-118.5410309,school,,POINT (-118.5506158 34.1494848),130754,34.1489,-118.5508,M,35-60,2
Tarzana,34.1494848,-118.5506158,Lerman Charles a PhD,34.1495013,-118.5506521,health,5.0,POINT (-118.5506158 34.1494848),130754,34.1489,-118.5508,M,35-60,2
Tarzana,34.1494848,-118.5506158,Mulholland Park HOA,34.14106019999999,-118.5474692,park,4.7,POINT (-118.5506158 34.1494848),130754,34.1489,-118.5508,M,35-60,2
Tarzana,34.1494848,-118.5506158,O'Sullivan Kate,34.1495013,-118.5506521,health,,POINT (-118.5506158 34.1494848),130754,34.1489,-118.5508,M,35-60,2
Terminal Island,33.7428471,-118.2614332,American Divers Inc,33.7350708,-118.2633332,school,,POINT (-118.2614332 33.7428471),3024,33.743,-118.2625,M,35-60,5
Terminal Island,33.7428471,-118.2614332,American Divers Inc,33.7350708,-118.2633332,school,,POINT (-118.2614332 33.7428471),3023,33.743,-118.2625,M,18-35,1
Thai Town,34.1018097,-118.3035723,Zankou Chicken,34.0985553,-118.3003131,restaurant,4.1,POINT (-118.3035723 34.1018097),117914,34.1018,-118.3035,F,35-60,10
Thai Town,34.1018097,-118.3035723,"Fromer Chiropractic, Inc.",34.0983746,-118.3014581,health,4.7,POINT (-118.3035723 34.1018097),117914,34.1018,-118.3035,F,35-60,10
Thai Town,34.1018097,-118.3035723,Zankou Chicken,34.0985553,-118.3003131,restaurant,4.1,POINT (-118.3035723 34.1018097),117915,34.1018,-118.3035,F,60+,4
Thai Town,34.1018097,-118.3035723,"Fromer Chiropractic, Inc.",34.0983746,-118.3014581,health,4.7,POINT (-118.3035723 34.1018097),117915,34.1018,-118.3035,F,60+,4
Thai Town,34.1018097,-118.3035723,Zankou Chicken,34.0985553,-118.3003131,restaurant,4.1,POINT (-118.3035723 34.1018097),117916,34.1018,-118.3035,M,18-35,4
Thai Town,34.1018097,-118.3035723,"Fromer Chiropractic, Inc.",34.0983746,-118.3014581,health,4.7,POINT (-118.3035723 34.1018097),117916,34.1018,-118.3035,M,18-35,4
Thai Town,34.1018097,-118.3035723,Zankou Chicken,34.0985553,-118.3003131,restaurant,4.1,POINT (-118.3035723 34.1018097),117918,34.1018,-118.3035,M,60+,4
Thai Town,34.1018097,-118.3035723,"Fromer Chiropractic, Inc.",34.0983746,-118.3014581,health,4.7,POINT (-118.3035723 34.1018097),117918,34.1018,-118.3035,M,60+,4
Thai Town,34.1018097,-118.3035723,Zankou Chicken,34.0985553,-118.3003131,restaurant,4.1,POINT (-118.3035723 34.1018097),117919,34.1018,-118.3035,M,<18,1
Thai Town,34.1018097,-118.3035723,"Fromer Chiropractic, Inc.",34.0983746,-118.3014581,health,4.7,POINT (-118.3035723 34.1018097),117919,34.1018,-118.3035,M,<18,1
Thai Town,34.1018097,-118.3035723,Zankou Chicken,34.0985553,-118.3003131,restaurant,4.1,POINT (-118.3035723 34.1018097),117913,34.1018,-118.3035,F,18-35,19
Thai Town,34.1018097,-118.3035723,"Fromer Chiropractic, Inc.",34.0983746,-118.3014581,health,4.7,POINT (-118.3035723 34.1018097),117913,34.1018,-118.3035,F,18-35,19
Thai Town,34.1018097,-118.3035723,Zankou Chicken,34.0985553,-118.3003131,restaurant,4.1,POINT (-118.3035723 34.1018097),117917,34.1018,-118.3035,M,35-60,16
Thai Town,34.1018097,-118.3035723,"Fromer Chiropractic, Inc.",34.0983746,-118.3014581,health,4.7,POINT (-118.3035723 34.1018097),117917,34.1018,-118.3035,M,35-60,16
Toluca Lake,34.1501794,-118.3549609,Trader Joe's,34.151912,-118.3519298,grocery_or_supermarket,4.5,POINT (-118.3549609 34.1501794),131521,34.1504,-118.356,M,35-60,3
Toluca Lake,34.1501794,-118.3549609,Ca Del Sole,34.1439627,-118.3611418,bar,4.6,POINT (-118.3549609 34.1501794),131521,34.1504,-118.356,M,35-60,3
Toluca Lake,34.1501794,-118.3549609,Sweetsalt Food Shop,34.15200259999999,-118.35349,restaurant,4.4,POINT (-118.3549609 34.1501794),131521,34.1504,-118.356,M,35-60,3
Toluca Lake,34.1501794,-118.3549609,Prosecco Trattoria,34.1519864,-118.3522558,restaurant,4.7,POINT (-118.3549609 34.1501794),131521,34.1504,-118.356,M,35-60,3
Toluca Lake,34.1501794,-118.3549609,Vons,34.154867,-118.3465585,grocery_or_supermarket,4.3,POINT (-118.3549609 34.1501794),131521,34.1504,-118.356,M,35-60,3
Toluca Lake,34.1501794,-118.3549609,Trader Joe's,34.151912,-118.3519298,grocery_or_supermarket,4.5,POINT (-118.3549609 34.1501794),131522,34.1504,-118.356,M,60+,1
Toluca Lake,34.1501794,-118.3549609,Ca Del Sole,34.1439627,-118.3611418,bar,4.6,POINT (-118.3549609 34.1501794),131522,34.1504,-118.356,M,60+,1
Toluca Lake,34.1501794,-118.3549609,Sweetsalt Food Shop,34.15200259999999,-118.35349,restaurant,4.4,POINT (-118.3549609 34.1501794),131522,34.1504,-118.356,M,60+,1
Toluca Lake,34.1501794,-118.3549609,Prosecco Trattoria,34.1519864,-118.3522558,restaurant,4.7,POINT (-118.3549609 34.1501794),131522,34.1504,-118.356,M,60+,1
Toluca Lake,34.1501794,-118.3549609,Vons,34.154867,-118.3465585,grocery_or_supermarket,4.3,POINT (-118.3549609 34.1501794),131522,34.1504,-118.356,M,60+,1
Toluca Lake,34.1501794,-118.3549609,Trader Joe's,34.151912,-118.3519298,grocery_or_supermarket,4.5,POINT (-118.3549609 34.1501794),131519,34.1504,-118.356,F,18-35,2
Toluca Lake,34.1501794,-118.3549609,Ca Del Sole,34.1439627,-118.3611418,bar,4.6,POINT (-118.3549609 34.1501794),131519,34.1504,-118.356,F,18-35,2
